timestamped_line
"[16:10:29] Ready. Type 's' to start logging, 'e' to stop."
[16:10:29] Sensor Info:
[16:10:29] Sensor ID: 50
[16:10:29] Sensor Name: FORCE PLATE 850
[16:10:29] Units: N
[16:10:29] ▶️ START LOGGING
"[16:10:29] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[16:11:12] 46.59, Force(N): 21.665, ΔF(N): 1.011, FSR1: 919, FSR2: 1023, FSR3: 1023"
"[16:11:12] 46.91, Force(N): 22.676, ΔF(N): 1.011, FSR1: 568, FSR2: 1023, FSR3: 1023"
"[16:11:12] 47.02, Force(N): 24.697, ΔF(N): 2.021, FSR1: 394, FSR2: 1023, FSR3: 1023"
"[16:11:12] 47.13, Force(N): 25.708, ΔF(N): 1.011, FSR1: 364, FSR2: 1022, FSR3: 1023"
"[16:11:13] 47.34, Force(N): 26.719, ΔF(N): 1.011, FSR1: 333, FSR2: 1023, FSR3: 1023"
"[16:11:13] 47.46, Force(N): 28.740, ΔF(N): 2.021, FSR1: 295, FSR2: 1023, FSR3: 1023"
"[16:11:13] 47.57, Force(N): 30.762, ΔF(N): 2.021, FSR1: 291, FSR2: 1023, FSR3: 1023"
"[16:11:13] 47.68, Force(N): 31.772, ΔF(N): 1.011, FSR1: 291, FSR2: 1023, FSR3: 1023"
"[16:11:13] 47.79, Force(N): 33.794, ΔF(N): 2.021, FSR1: 290, FSR2: 1023, FSR3: 1023"
"[16:11:13] 47.90, Force(N): 35.815, ΔF(N): 2.021, FSR1: 287, FSR2: 1023, FSR3: 1022"
"[16:11:13] 48.22, Force(N): 37.837, ΔF(N): 2.021, FSR1: 279, FSR2: 1022, FSR3: 1023"
"[16:11:14] 48.43, Force(N): 38.848, ΔF(N): 1.011, FSR1: 277, FSR2: 1022, FSR3: 1023"
"[16:11:14] 48.54, Force(N): 39.858, ΔF(N): 1.011, FSR1: 276, FSR2: 1022, FSR3: 1023"
"[16:11:14] 48.76, Force(N): 40.869, ΔF(N): 1.011, FSR1: 276, FSR2: 1023, FSR3: 1023"
"[16:11:14] 48.87, Force(N): 39.858, ΔF(N): -1.011, FSR1: 276, FSR2: 1023, FSR3: 1023"
"[16:11:15] 49.28, Force(N): 38.848, ΔF(N): -1.011, FSR1: 276, FSR2: 1023, FSR3: 1023"
"[16:11:15] 49.40, Force(N): 39.858, ΔF(N): 1.011, FSR1: 277, FSR2: 1023, FSR3: 1023"
"[16:11:15] 49.71, Force(N): 40.869, ΔF(N): 1.011, FSR1: 274, FSR2: 1022, FSR3: 1023"
"[16:11:15] 49.92, Force(N): 41.880, ΔF(N): 1.011, FSR1: 274, FSR2: 1023, FSR3: 1023"
"[16:11:16] 50.34, Force(N): 42.891, ΔF(N): 1.011, FSR1: 273, FSR2: 1023, FSR3: 1023"
"[16:11:16] 50.45, Force(N): 41.880, ΔF(N): -1.011, FSR1: 273, FSR2: 1023, FSR3: 1023"
"[16:11:16] 50.56, Force(N): 42.891, ΔF(N): 1.011, FSR1: 273, FSR2: 1023, FSR3: 1023"
"[16:11:16] 50.88, Force(N): 41.880, ΔF(N): -1.011, FSR1: 273, FSR2: 1023, FSR3: 1023"
"[16:11:16] 50.99, Force(N): 42.891, ΔF(N): 1.011, FSR1: 272, FSR2: 1022, FSR3: 1022"
"[16:11:16] 51.10, Force(N): 43.901, ΔF(N): 1.011, FSR1: 271, FSR2: 1023, FSR3: 1023"
"[16:11:17] 51.32, Force(N): 41.880, ΔF(N): -2.021, FSR1: 273, FSR2: 1023, FSR3: 1023"
"[16:11:17] 51.43, Force(N): 36.826, ΔF(N): -5.054, FSR1: 287, FSR2: 1023, FSR3: 1023"
"[16:11:17] 51.54, Force(N): 30.762, ΔF(N): -6.064, FSR1: 303, FSR2: 1022, FSR3: 1023"
"[16:11:17] 51.65, Force(N): 26.719, ΔF(N): -4.043, FSR1: 318, FSR2: 1023, FSR3: 1023"
"[16:11:17] 51.77, Force(N): 23.687, ΔF(N): -3.032, FSR1: 365, FSR2: 1023, FSR3: 1023"
"[16:11:17] 51.88, Force(N): 22.676, ΔF(N): -1.011, FSR1: 408, FSR2: 1022, FSR3: 1023"
"[16:11:17] 52.09, Force(N): 21.665, ΔF(N): -1.011, FSR1: 627, FSR2: 1023, FSR3: 1023"
"[16:11:17] 52.21, Force(N): 22.676, ΔF(N): 1.011, FSR1: 771, FSR2: 1023, FSR3: 1023"
"[16:11:18] 52.32, Force(N): 20.654, ΔF(N): -2.021, FSR1: 917, FSR2: 1023, FSR3: 1023"
"[16:11:18] 52.53, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1016, FSR2: 1023, FSR3: 1023"
"[16:11:18] 52.65, Force(N): 21.665, ΔF(N): 2.021, FSR1: 1016, FSR2: 1023, FSR3: 1023"
"[16:11:18] 52.76, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1016, FSR2: 1023, FSR3: 1023"
"[16:11:18] 52.88, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1016, FSR2: 1023, FSR3: 1023"
"[16:11:18] 52.99, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1016, FSR2: 1023, FSR3: 1022"
"[16:11:19] 53.30, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1017, FSR2: 1023, FSR3: 1023"
"[16:11:19] 53.42, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1017, FSR2: 1023, FSR3: 1023"
"[16:11:19] 53.53, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1016, FSR2: 1023, FSR3: 1023"
"[16:11:19] 53.65, Force(N): 20.654, ΔF(N): 1.011, FSR1: 979, FSR2: 1023, FSR3: 1023"
"[16:11:20] 54.47, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1017, FSR2: 1023, FSR3: 1022"
"[16:11:20] 54.58, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1017, FSR2: 1023, FSR3: 1023"
"[16:11:20] 54.69, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1017, FSR2: 1023, FSR3: 1023"
"[16:11:20] 54.91, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1017, FSR2: 1022, FSR3: 1023"
"[16:11:20] 55.02, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1017, FSR2: 1023, FSR3: 1023"
"[16:11:20] 55.13, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1017, FSR2: 1023, FSR3: 1023"
"[16:11:20] 55.25, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1018, FSR2: 1023, FSR3: 1023"
"[16:11:21] 55.66, Force(N): 20.654, ΔF(N): 1.011, FSR1: 939, FSR2: 1022, FSR3: 1023"
"[16:11:21] 55.88, Force(N): 22.676, ΔF(N): 2.021, FSR1: 700, FSR2: 1022, FSR3: 1023"
"[16:11:21] 55.99, Force(N): 23.687, ΔF(N): 1.011, FSR1: 502, FSR2: 1023, FSR3: 1023"
"[16:11:21] 56.10, Force(N): 25.708, ΔF(N): 2.021, FSR1: 386, FSR2: 1023, FSR3: 1022"
"[16:11:22] 56.31, Force(N): 26.719, ΔF(N): 1.011, FSR1: 296, FSR2: 1023, FSR3: 1023"
"[16:11:22] 56.43, Force(N): 29.751, ΔF(N): 3.032, FSR1: 296, FSR2: 1023, FSR3: 1023"
"[16:11:22] 56.54, Force(N): 30.762, ΔF(N): 1.011, FSR1: 296, FSR2: 1022, FSR3: 1023"
"[16:11:22] 56.75, Force(N): 31.772, ΔF(N): 1.011, FSR1: 296, FSR2: 1023, FSR3: 1023"
"[16:11:22] 56.86, Force(N): 32.783, ΔF(N): 1.011, FSR1: 296, FSR2: 1023, FSR3: 1023"
"[16:11:22] 56.97, Force(N): 34.805, ΔF(N): 2.021, FSR1: 296, FSR2: 1022, FSR3: 1023"
"[16:11:22] 57.19, Force(N): 35.815, ΔF(N): 1.011, FSR1: 290, FSR2: 1023, FSR3: 1023"
"[16:11:23] 57.30, Force(N): 36.826, ΔF(N): 1.011, FSR1: 284, FSR2: 1023, FSR3: 1023"
"[16:11:23] 57.41, Force(N): 37.837, ΔF(N): 1.011, FSR1: 282, FSR2: 1023, FSR3: 1023"
"[16:11:23] 57.52, Force(N): 39.858, ΔF(N): 2.021, FSR1: 280, FSR2: 1023, FSR3: 1023"
"[16:11:23] 57.63, Force(N): 40.869, ΔF(N): 1.011, FSR1: 276, FSR2: 1023, FSR3: 1023"
"[16:11:23] 57.75, Force(N): 41.880, ΔF(N): 1.011, FSR1: 275, FSR2: 1022, FSR3: 1023"
"[16:11:23] 57.86, Force(N): 40.869, ΔF(N): -1.011, FSR1: 273, FSR2: 1023, FSR3: 1023"
"[16:11:23] 57.97, Force(N): 41.880, ΔF(N): 1.011, FSR1: 272, FSR2: 1023, FSR3: 1022"
"[16:11:23] 58.08, Force(N): 40.869, ΔF(N): -1.011, FSR1: 271, FSR2: 1023, FSR3: 1023"
"[16:11:23] 58.20, Force(N): 42.891, ΔF(N): 2.021, FSR1: 270, FSR2: 1023, FSR3: 1023"
"[16:11:24] 58.41, Force(N): 43.901, ΔF(N): 1.011, FSR1: 270, FSR2: 1023, FSR3: 1023"
"[16:11:24] 58.72, Force(N): 44.912, ΔF(N): 1.011, FSR1: 269, FSR2: 1023, FSR3: 1023"
"[16:11:24] 59.04, Force(N): 45.923, ΔF(N): 1.011, FSR1: 269, FSR2: 1023, FSR3: 1023"
"[16:11:24] 59.15, Force(N): 46.934, ΔF(N): 1.011, FSR1: 268, FSR2: 1023, FSR3: 1023"
"[16:11:25] 59.26, Force(N): 44.912, ΔF(N): -2.021, FSR1: 269, FSR2: 1023, FSR3: 1023"
"[16:11:25] 59.37, Force(N): 45.923, ΔF(N): 1.011, FSR1: 268, FSR2: 1023, FSR3: 1023"
"[16:11:25] 59.49, Force(N): 44.912, ΔF(N): -1.011, FSR1: 268, FSR2: 1023, FSR3: 1023"
"[16:11:25] 59.60, Force(N): 42.891, ΔF(N): -2.021, FSR1: 270, FSR2: 1023, FSR3: 1023"
"[16:11:25] 59.71, Force(N): 40.869, ΔF(N): -2.021, FSR1: 274, FSR2: 1023, FSR3: 1023"
"[16:11:25] 59.83, Force(N): 36.826, ΔF(N): -4.043, FSR1: 290, FSR2: 1023, FSR3: 1023"
"[16:11:25] 59.94, Force(N): 31.772, ΔF(N): -5.054, FSR1: 303, FSR2: 1023, FSR3: 1023"
"[16:11:25] 60.05, Force(N): 27.729, ΔF(N): -4.043, FSR1: 323, FSR2: 1022, FSR3: 1023"
"[16:11:25] 60.16, Force(N): 25.708, ΔF(N): -2.021, FSR1: 358, FSR2: 1023, FSR3: 1023"
"[16:11:26] 60.28, Force(N): 24.697, ΔF(N): -1.011, FSR1: 425, FSR2: 1023, FSR3: 1023"
"[16:11:26] 60.39, Force(N): 21.665, ΔF(N): -3.032, FSR1: 617, FSR2: 1023, FSR3: 1023"
"[16:11:26] 60.50, Force(N): 19.644, ΔF(N): -2.021, FSR1: 1014, FSR2: 1022, FSR3: 1023"
"[16:11:26] 60.62, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1014, FSR2: 1023, FSR3: 1023"
"[16:11:26] 60.83, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1015, FSR2: 1023, FSR3: 1023"
"[16:11:26] 61.15, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1014, FSR2: 1023, FSR3: 1023"
"[16:11:27] 61.26, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1016, FSR2: 1023, FSR3: 1023"
