timestamped_line
"[16:01:24] Ready. Type 's' to start logging, 'e' to stop."
[16:01:24] Sensor Info:
[16:01:24] Sensor ID: 50
[16:01:24] Sensor Name: FORCE PLATE 850
[16:01:24] Units: N
[16:01:24] ▶️ START LOGGING
"[16:01:24] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[16:02:06] 45.30, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 741, FSR3: 1023"
"[16:02:06] 45.41, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1022, FSR2: 732, FSR3: 1023"
"[16:02:06] 45.52, Force(N): 26.719, ΔF(N): 2.021, FSR1: 1023, FSR2: 698, FSR3: 1023"
"[16:02:06] 45.63, Force(N): 28.740, ΔF(N): 2.021, FSR1: 1023, FSR2: 629, FSR3: 1023"
"[16:02:06] 45.75, Force(N): 31.772, ΔF(N): 3.032, FSR1: 1023, FSR2: 562, FSR3: 1023"
"[16:02:06] 45.86, Force(N): 33.794, ΔF(N): 2.021, FSR1: 1023, FSR2: 531, FSR3: 1023"
"[16:02:06] 45.97, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 504, FSR3: 1023"
"[16:02:06] 46.08, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 488, FSR3: 1023"
"[16:02:06] 46.19, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 476, FSR3: 1023"
"[16:02:07] 46.31, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 467, FSR3: 1023"
"[16:02:07] 46.42, Force(N): 39.858, ΔF(N): 2.021, FSR1: 1023, FSR2: 456, FSR3: 1023"
"[16:02:07] 46.63, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 451, FSR3: 1023"
"[16:02:07] 46.74, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 436, FSR3: 1023"
"[16:02:07] 46.86, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1023, FSR2: 435, FSR3: 1023"
"[16:02:07] 46.97, Force(N): 40.869, ΔF(N): -2.021, FSR1: 1022, FSR2: 443, FSR3: 1023"
"[16:02:07] 47.18, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 446, FSR3: 1023"
"[16:02:08] 47.39, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 441, FSR3: 1023"
"[16:02:08] 47.61, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1022, FSR2: 429, FSR3: 1023"
"[16:02:08] 47.72, Force(N): 37.837, ΔF(N): -4.043, FSR1: 1023, FSR2: 474, FSR3: 1023"
"[16:02:08] 47.83, Force(N): 30.762, ΔF(N): -7.075, FSR1: 1022, FSR2: 561, FSR3: 1023"
"[16:02:08] 47.95, Force(N): 25.708, ΔF(N): -5.054, FSR1: 1023, FSR2: 694, FSR3: 1023"
"[16:02:08] 48.06, Force(N): 22.676, ΔF(N): -3.032, FSR1: 1022, FSR2: 728, FSR3: 1023"
"[16:02:09] 48.27, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 808, FSR3: 1023"
"[16:02:09] 48.39, Force(N): 19.644, ΔF(N): -2.021, FSR1: 1023, FSR2: 845, FSR3: 1023"
"[16:02:09] 48.50, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 848, FSR3: 1023"
"[16:02:09] 48.71, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 863, FSR3: 1023"
"[16:02:09] 48.83, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 870, FSR3: 1023"
"[16:02:09] 48.94, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 900, FSR3: 1023"
"[16:02:09] 49.15, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 964, FSR3: 1022"
"[16:02:10] 49.26, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 962, FSR3: 1023"
"[16:02:10] 49.78, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 973, FSR3: 1023"
"[16:02:10] 49.89, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 958, FSR3: 1023"
"[16:02:10] 50.01, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 957, FSR3: 1023"
"[16:02:10] 50.12, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 898, FSR3: 1023"
"[16:02:11] 50.23, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 896, FSR3: 1023"
"[16:02:11] 50.34, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 884, FSR3: 1023"
"[16:02:11] 50.46, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 885, FSR3: 1023"
"[16:02:11] 50.57, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 870, FSR3: 1022"
"[16:02:11] 50.68, Force(N): 19.644, ΔF(N): 2.021, FSR1: 1023, FSR2: 861, FSR3: 1023"
"[16:02:11] 50.99, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 842, FSR3: 1023"
"[16:02:12] 51.21, Force(N): 22.676, ΔF(N): 2.021, FSR1: 1023, FSR2: 759, FSR3: 1023"
"[16:02:12] 51.32, Force(N): 24.697, ΔF(N): 2.021, FSR1: 1023, FSR2: 720, FSR3: 1023"
"[16:02:12] 51.43, Force(N): 26.719, ΔF(N): 2.021, FSR1: 1023, FSR2: 650, FSR3: 1023"
"[16:02:12] 51.54, Force(N): 28.740, ΔF(N): 2.021, FSR1: 1023, FSR2: 599, FSR3: 1023"
"[16:02:12] 51.65, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 588, FSR3: 1023"
"[16:02:12] 51.77, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 558, FSR3: 1023"
"[16:02:12] 51.88, Force(N): 32.783, ΔF(N): 2.021, FSR1: 1023, FSR2: 522, FSR3: 1023"
"[16:02:12] 52.09, Force(N): 34.805, ΔF(N): 2.021, FSR1: 1023, FSR2: 479, FSR3: 1023"
"[16:02:13] 52.20, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 460, FSR3: 1023"
"[16:02:13] 52.31, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 446, FSR3: 1023"
"[16:02:13] 52.53, Force(N): 38.848, ΔF(N): 2.021, FSR1: 1023, FSR2: 437, FSR3: 1023"
"[16:02:13] 52.64, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 438, FSR3: 1023"
"[16:02:13] 52.75, Force(N): 39.858, ΔF(N): 2.021, FSR1: 1023, FSR2: 430, FSR3: 1023"
"[16:02:13] 52.87, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 426, FSR3: 1023"
"[16:02:13] 52.98, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 423, FSR3: 1023"
"[16:02:13] 53.09, Force(N): 39.858, ΔF(N): 2.021, FSR1: 1023, FSR2: 422, FSR3: 1023"
"[16:02:14] 53.20, Force(N): 41.880, ΔF(N): 2.021, FSR1: 1022, FSR2: 408, FSR3: 1023"
"[16:02:14] 53.31, Force(N): 39.858, ΔF(N): -2.021, FSR1: 1023, FSR2: 408, FSR3: 1023"
"[16:02:14] 53.43, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 408, FSR3: 1023"
"[16:02:14] 53.54, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 406, FSR3: 1023"
"[16:02:14] 53.65, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 404, FSR3: 1022"
"[16:02:14] 53.87, Force(N): 38.848, ΔF(N): -2.021, FSR1: 1023, FSR2: 411, FSR3: 1023"
"[16:02:14] 53.98, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 407, FSR3: 1023"
"[16:02:15] 54.29, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 414, FSR3: 1023"
"[16:02:15] 54.40, Force(N): 29.751, ΔF(N): -9.097, FSR1: 1023, FSR2: 576, FSR3: 1023"
"[16:02:15] 54.52, Force(N): 24.697, ΔF(N): -5.054, FSR1: 1023, FSR2: 734, FSR3: 1023"
"[16:02:15] 54.63, Force(N): 21.665, ΔF(N): -3.032, FSR1: 1023, FSR2: 799, FSR3: 1023"
"[16:02:15] 54.85, Force(N): 19.644, ΔF(N): -2.021, FSR1: 1023, FSR2: 865, FSR3: 1023"
"[16:02:15] 54.96, Force(N): 16.611, ΔF(N): -3.032, FSR1: 1023, FSR2: 873, FSR3: 1023"
"[16:02:16] 55.37, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:16] 55.49, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:16] 55.60, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:16] 55.81, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:02:17] 56.54, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:17] 56.75, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:17] 56.86, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:17] 56.98, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:17] 57.09, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:18] 57.20, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:18] 57.62, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:18] 57.74, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:18] 57.85, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:18] 58.06, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:19] 58.28, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:19] 58.39, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:02:19] 58.51, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:19] 58.62, Force(N): 15.601, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:19] 58.73, Force(N): 16.611, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:19] 58.95, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:19] 59.06, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:02:20] 59.38, Force(N): 15.601, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:20] 59.49, Force(N): 17.622, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:20] 59.60, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:20] 59.92, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:20] 60.13, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:21] 60.65, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:21] 60.76, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:21] 60.98, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:02:21] 61.09, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
