timestamped_line
"[15:46:05] Ready. Type 's' to start logging, 'e' to stop."
[15:46:05] Sensor Info:
[15:46:05] Sensor ID: 50
[15:46:05] Sensor Name: FORCE PLATE 850
[15:46:05] Units: N
[15:46:05] ▶️ START LOGGING
"[15:46:05] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[15:46:44] 42.77, Force(N): 42.891, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 349"
"[15:46:44] 43.08, Force(N): 43.901, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 349"
"[15:46:44] 43.20, Force(N): 39.858, ΔF(N): -4.043, FSR1: 1023, FSR2: 1023, FSR3: 349"
"[15:46:44] 43.31, Force(N): 32.783, ΔF(N): -7.075, FSR1: 1022, FSR2: 1023, FSR3: 349"
"[15:46:44] 43.42, Force(N): 28.740, ΔF(N): -4.043, FSR1: 1023, FSR2: 1023, FSR3: 350"
"[15:46:45] 43.54, Force(N): 26.719, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 354"
"[15:46:45] 43.65, Force(N): 24.697, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 395"
"[15:46:45] 43.86, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 528"
"[15:46:45] 43.97, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 540"
"[15:46:45] 44.29, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 554"
"[15:46:46] 44.51, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 578"
"[15:46:46] 44.92, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 623"
"[15:46:46] 45.03, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 640"
"[15:46:46] 45.15, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 675"
"[15:46:46] 45.26, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 695"
"[15:46:47] 45.78, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 725"
"[15:46:47] 46.09, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 736"
"[15:46:48] 46.91, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 826"
"[15:46:48] 47.13, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 825"
"[15:46:49] 47.74, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 786"
"[15:46:49] 48.06, Force(N): 23.687, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 559"
"[15:46:49] 48.27, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 537"
"[15:46:49] 48.38, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 449"
"[15:46:50] 48.60, Force(N): 27.729, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 350"
"[15:46:50] 48.71, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 347"
"[15:46:50] 48.82, Force(N): 30.762, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 348"
"[15:46:50] 48.93, Force(N): 32.783, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 347"
"[15:46:50] 49.04, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 346"
"[15:46:50] 49.26, Force(N): 35.815, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 346"
"[15:46:50] 49.37, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 345"
"[15:46:50] 49.48, Force(N): 38.848, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 345"
"[15:46:51] 49.59, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 345"
"[15:46:51] 49.70, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 345"
"[15:46:51] 49.92, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 344"
"[15:46:51] 50.13, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 344"
"[15:46:51] 50.34, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 344"
"[15:46:51] 50.46, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 344"
"[15:46:52] 50.87, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 343"
"[15:46:52] 50.98, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 343"
"[15:46:52] 51.30, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 343"
"[15:46:53] 51.61, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 343"
"[15:46:53] 51.73, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 342"
"[15:46:53] 52.04, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 342"
"[15:46:53] 52.15, Force(N): 41.880, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 342"
"[15:46:53] 52.26, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 342"
"[15:46:53] 52.38, Force(N): 41.880, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 342"
"[15:46:54] 52.79, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 342"
"[15:46:54] 52.91, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 342"
"[15:46:54] 53.22, Force(N): 43.901, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 342"
"[15:46:54] 53.33, Force(N): 42.891, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 342"
"[15:46:54] 53.45, Force(N): 40.869, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 342"
"[15:46:55] 53.56, Force(N): 34.805, ΔF(N): -6.064, FSR1: 1023, FSR2: 1023, FSR3: 342"
"[15:46:55] 53.67, Force(N): 30.762, ΔF(N): -4.043, FSR1: 1022, FSR2: 1023, FSR3: 343"
"[15:46:55] 53.78, Force(N): 28.740, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 344"
"[15:46:55] 53.90, Force(N): 25.708, ΔF(N): -3.032, FSR1: 1023, FSR2: 1023, FSR3: 363"
"[15:46:55] 54.01, Force(N): 23.687, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 542"
"[15:46:55] 54.12, Force(N): 21.665, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 557"
"[15:46:55] 54.34, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 566"
"[15:46:55] 54.45, Force(N): 20.654, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 599"
"[15:46:56] 54.56, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 677"
"[15:46:56] 54.98, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 879"
"[15:46:56] 55.19, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 885"
"[15:46:56] 55.30, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 887"
"[15:46:56] 55.42, Force(N): 18.633, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 889"
"[15:46:57] 55.53, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 890"
"[15:46:57] 56.15, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 893"
"[15:46:57] 56.26, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 893"
"[15:46:58] 56.57, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 895"
"[15:46:58] 56.69, Force(N): 18.633, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 896"
"[15:46:58] 56.80, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 896"
"[15:46:58] 56.91, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 896"
"[15:46:58] 57.02, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 897"
"[15:46:58] 57.34, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 898"
"[15:46:58] 57.45, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 899"
"[15:46:59] 57.56, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 899"
"[15:46:59] 57.67, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 900"
"[15:46:59] 57.79, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 900"
"[15:46:59] 57.90, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 901"
"[15:46:59] 58.01, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 902"
"[15:46:59] 58.13, Force(N): 20.654, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 902"
"[15:46:59] 58.34, Force(N): 18.633, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 903"
"[15:46:59] 58.45, Force(N): 20.654, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 903"
"[15:47:00] 58.56, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 903"
"[15:47:00] 59.08, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 905"
"[15:47:00] 59.19, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 905"
"[15:47:01] 59.71, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 907"
"[15:47:01] 59.82, Force(N): 20.654, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 907"
"[15:47:01] 59.93, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 907"
"[15:47:01] 60.35, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 908"
"[15:47:01] 60.46, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 908"
"[15:47:02] 60.68, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 908"
"[15:47:02] 60.79, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 908"
"[15:47:02] 60.90, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 908"
"[15:47:02] 61.01, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 908"
"[15:47:02] 61.23, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 909"
