timestamped_line
"[16:09:12] Ready. Type 's' to start logging, 'e' to stop."
[16:09:12] Sensor Info:
[16:09:12] Sensor ID: 50
[16:09:12] Sensor Name: FORCE PLATE 850
[16:09:12] Units: N
[16:09:12] ▶️ START LOGGING
"[16:09:12] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[16:09:55] 46.85, Force(N): 30.762, ΔF(N): 2.021, FSR1: 1022, FSR2: 265, FSR3: 1022"
"[16:09:55] 47.26, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1022, FSR2: 260, FSR3: 1022"
"[16:09:55] 47.38, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1022, FSR2: 259, FSR3: 1022"
"[16:09:56] 47.69, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 257, FSR3: 1022"
"[16:09:56] 48.21, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 254, FSR3: 1022"
"[16:09:56] 48.32, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 253, FSR3: 1022"
"[16:09:56] 48.43, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1022, FSR2: 252, FSR3: 1023"
"[16:09:57] 48.54, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 251, FSR3: 1022"
"[16:09:57] 48.76, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 248, FSR3: 1023"
"[16:09:57] 49.07, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 245, FSR3: 1022"
"[16:09:58] 49.69, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1022, FSR2: 241, FSR3: 1022"
"[16:09:58] 49.90, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1022, FSR2: 239, FSR3: 1023"
"[16:09:58] 50.02, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 235, FSR3: 1023"
"[16:09:58] 50.23, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1022, FSR2: 233, FSR3: 1023"
"[16:09:58] 50.44, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1022, FSR2: 231, FSR3: 1023"
"[16:09:59] 50.55, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1022, FSR2: 231, FSR3: 1023"
"[16:09:59] 50.77, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1022, FSR2: 231, FSR3: 1023"
"[16:09:59] 50.88, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1022, FSR2: 231, FSR3: 1023"
"[16:09:59] 50.99, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1022, FSR2: 231, FSR3: 1022"
"[16:09:59] 51.11, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1022, FSR2: 231, FSR3: 1022"
"[16:09:59] 51.42, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 230, FSR3: 1022"
"[16:10:00] 51.63, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 228, FSR3: 1023"
"[16:10:00] 51.75, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 228, FSR3: 1022"
"[16:10:00] 52.16, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1022, FSR2: 226, FSR3: 1022"
"[16:10:00] 52.27, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1023, FSR2: 227, FSR3: 1023"
"[16:10:01] 52.79, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1022, FSR2: 226, FSR3: 1022"
"[16:10:01] 53.00, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1022, FSR2: 224, FSR3: 1023"
"[16:10:01] 53.12, Force(N): 41.880, ΔF(N): -1.011, FSR1: 1022, FSR2: 223, FSR3: 1022"
"[16:10:01] 53.23, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1021, FSR2: 223, FSR3: 1022"
"[16:10:01] 53.34, Force(N): 42.891, ΔF(N): 2.021, FSR1: 1022, FSR2: 220, FSR3: 1022"
"[16:10:01] 53.45, Force(N): 43.901, ΔF(N): 1.011, FSR1: 1022, FSR2: 219, FSR3: 1022"
"[16:10:02] 53.56, Force(N): 42.891, ΔF(N): -1.011, FSR1: 1022, FSR2: 221, FSR3: 1022"
"[16:10:02] 53.68, Force(N): 36.826, ΔF(N): -6.064, FSR1: 1023, FSR2: 245, FSR3: 1022"
"[16:10:02] 53.79, Force(N): 31.772, ΔF(N): -5.054, FSR1: 1023, FSR2: 256, FSR3: 1023"
"[16:10:02] 53.90, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 273, FSR3: 1022"
"[16:10:02] 54.02, Force(N): 27.729, ΔF(N): -3.032, FSR1: 1023, FSR2: 291, FSR3: 1023"
"[16:10:02] 54.13, Force(N): 25.708, ΔF(N): -2.021, FSR1: 1022, FSR2: 300, FSR3: 1023"
"[16:10:02] 54.24, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 308, FSR3: 1022"
"[16:10:02] 54.35, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 312, FSR3: 1022"
"[16:10:02] 54.47, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 324, FSR3: 1022"
"[16:10:03] 54.68, Force(N): 22.676, ΔF(N): -2.021, FSR1: 1022, FSR2: 364, FSR3: 1022"
"[16:10:03] 55.00, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 433, FSR3: 1022"
"[16:10:03] 55.11, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 487, FSR3: 1023"
"[16:10:03] 55.22, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 586, FSR3: 1022"
"[16:10:03] 55.33, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1022, FSR2: 597, FSR3: 1023"
"[16:10:03] 55.45, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 624, FSR3: 1022"
"[16:10:04] 55.56, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1021, FSR2: 650, FSR3: 1022"
"[16:10:04] 55.97, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 679, FSR3: 1022"
"[16:10:04] 56.09, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 663, FSR3: 1023"
"[16:10:04] 56.30, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 669, FSR3: 1022"
"[16:10:04] 56.41, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 675, FSR3: 1023"
"[16:10:05] 56.53, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 653, FSR3: 1023"
"[16:10:05] 56.74, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 665, FSR3: 1023"
"[16:10:05] 56.85, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 652, FSR3: 1023"
"[16:10:05] 56.96, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 666, FSR3: 1023"
"[16:10:05] 57.28, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 645, FSR3: 1023"
"[16:10:05] 57.39, Force(N): 21.665, ΔF(N): 2.021, FSR1: 1022, FSR2: 646, FSR3: 1023"
"[16:10:06] 57.50, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 635, FSR3: 1023"
"[16:10:06] 57.82, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 617, FSR3: 1022"
"[16:10:06] 58.03, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 616, FSR3: 1023"
"[16:10:06] 58.15, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 612, FSR3: 1022"
"[16:10:06] 58.26, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 607, FSR3: 1023"
"[16:10:06] 58.37, Force(N): 22.676, ΔF(N): 2.021, FSR1: 1023, FSR2: 598, FSR3: 1023"
"[16:10:07] 58.58, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 476, FSR3: 1023"
"[16:10:07] 58.70, Force(N): 23.687, ΔF(N): 2.021, FSR1: 1022, FSR2: 438, FSR3: 1022"
"[16:10:07] 58.81, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1022, FSR2: 437, FSR3: 1023"
"[16:10:07] 59.02, Force(N): 20.654, ΔF(N): -2.021, FSR1: 1022, FSR2: 752, FSR3: 1023"
"[16:10:08] 59.74, Force(N): 18.633, ΔF(N): -2.021, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:10:08] 59.86, Force(N): 20.654, ΔF(N): 2.021, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:10:08] 60.07, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:10:08] 60.39, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:10:09] 60.50, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:10:09] 60.61, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:10:09] 61.13, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:10:09] 61.25, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
