timestamped_line
"[15:40:12] Ready. Type 's' to start logging, 'e' to stop."
[15:40:12] Sensor Info:
[15:40:12] Sensor ID: 50
[15:40:12] Sensor Name: FORCE PLATE 850
[15:40:12] Units: N
[15:40:12] ▶️ START LOGGING
"[15:40:12] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[15:40:54] 46.51, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 735"
"[15:40:54] 46.62, Force(N): 31.772, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 754"
"[15:40:55] 47.04, Force(N): 33.794, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 734"
"[15:40:55] 47.15, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 733"
"[15:40:55] 47.26, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 715"
"[15:40:55] 47.37, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 705"
"[15:40:55] 47.49, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 696"
"[15:40:56] 47.80, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 702"
"[15:40:56] 47.91, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 729"
"[15:40:56] 48.03, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 742"
"[15:40:56] 48.14, Force(N): 30.762, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 744"
"[15:40:56] 48.25, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 767"
"[15:40:56] 48.36, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 790"
"[15:40:56] 48.48, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 809"
"[15:40:57] 48.69, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 847"
"[15:40:57] 49.01, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 849"
"[15:40:57] 49.12, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 855"
"[15:40:57] 49.23, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 859"
"[15:40:57] 49.45, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 874"
"[15:40:57] 49.56, Force(N): 26.719, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 894"
"[15:40:58] 49.67, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 902"
"[15:40:58] 49.88, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 923"
"[15:40:59] 50.70, Force(N): 24.697, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 958"
"[15:40:59] 50.82, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 956"
"[15:40:59] 51.44, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 956"
"[15:40:59] 51.55, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 955"
"[15:40:59] 51.66, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 956"
"[15:41:00] 51.77, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 956"
"[15:41:00] 51.88, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 957"
"[15:41:00] 52.20, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 956"
"[15:41:00] 52.31, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 956"
"[15:41:00] 52.63, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 956"
"[15:41:01] 52.74, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 956"
"[15:41:01] 53.15, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 956"
"[15:41:01] 53.27, Force(N): 23.687, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 956"
"[15:41:02] 53.99, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 964"
"[15:41:02] 54.10, Force(N): 21.665, ΔF(N): -3.032, FSR1: 1022, FSR2: 1022, FSR3: 983"
"[15:41:02] 54.21, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 983"
"[15:41:02] 54.53, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 992"
"[15:41:03] 54.74, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 997"
"[15:41:03] 54.85, Force(N): 22.676, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 998"
"[15:41:03] 54.97, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 996"
"[15:41:03] 55.28, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 996"
"[15:41:03] 55.39, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 997"
"[15:41:03] 55.61, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1009"
"[15:41:04] 55.82, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1010"
"[15:41:04] 56.04, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1010"
"[15:41:04] 56.15, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1010"
"[15:41:04] 56.26, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1012"
"[15:41:04] 56.38, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1013"
"[15:41:04] 56.59, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1002"
"[15:41:05] 56.81, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 998"
"[15:41:05] 56.92, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 998"
"[15:41:05] 57.13, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 997"
"[15:41:05] 57.24, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 997"
"[15:41:05] 57.46, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 996"
"[15:41:05] 57.57, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 997"
"[15:41:06] 58.39, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1013"
"[15:41:06] 58.51, Force(N): 21.665, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 1017"
"[15:41:06] 58.62, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1021"
"[15:41:07] 59.04, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1020"
"[15:41:07] 59.15, Force(N): 21.665, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 1019"
"[15:41:07] 59.26, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[15:41:07] 59.38, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:41:07] 59.59, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[15:41:08] 59.81, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:41:08] 59.92, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[15:41:08] 60.03, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1020"
