timestamped_line
"[16:07:29] Ready. Type 's' to start logging, 'e' to stop."
[16:07:29] Sensor Info:
[16:07:29] Sensor ID: 50
[16:07:29] Sensor Name: FORCE PLATE 850
[16:07:29] Units: N
[16:07:29] ▶️ START LOGGING
"[16:07:29] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[16:08:12] 47.77, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 509"
"[16:08:13] 48.29, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 519"
"[16:08:13] 48.50, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 518"
"[16:08:13] 48.71, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 511"
"[16:08:14] 49.13, Force(N): 29.751, ΔF(N): -3.032, FSR1: 1023, FSR2: 1023, FSR3: 527"
"[16:08:14] 49.24, Force(N): 31.772, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 524"
"[16:08:14] 49.36, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 522"
"[16:08:14] 49.47, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 514"
"[16:08:14] 49.58, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 511"
"[16:08:14] 49.79, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 503"
"[16:08:15] 50.01, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 498"
"[16:08:15] 50.22, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 496"
"[16:08:15] 50.53, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 490"
"[16:08:15] 50.75, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 487"
"[16:08:15] 50.86, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 486"
"[16:08:16] 50.97, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 481"
"[16:08:16] 51.29, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 449"
"[16:08:16] 51.60, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 441"
"[16:08:16] 51.81, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 435"
"[16:08:17] 52.03, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 430"
"[16:08:17] 52.34, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 425"
"[16:08:17] 52.45, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 423"
"[16:08:17] 52.57, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 422"
"[16:08:18] 52.88, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 418"
"[16:08:18] 52.99, Force(N): 35.815, ΔF(N): -6.064, FSR1: 1023, FSR2: 1023, FSR3: 449"
"[16:08:18] 53.11, Force(N): 32.783, ΔF(N): -3.032, FSR1: 1023, FSR2: 1023, FSR3: 515"
"[16:08:18] 53.22, Force(N): 30.762, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 531"
"[16:08:18] 53.43, Force(N): 28.740, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 565"
"[16:08:18] 53.65, Force(N): 26.719, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 641"
"[16:08:18] 53.76, Force(N): 24.697, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 651"
"[16:08:19] 54.07, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 689"
"[16:08:19] 54.19, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 717"
"[16:08:19] 54.30, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 722"
"[16:08:19] 54.62, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 789"
"[16:08:19] 54.73, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 795"
"[16:08:19] 54.84, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 799"
"[16:08:20] 54.95, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 830"
"[16:08:20] 55.06, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 831"
"[16:08:20] 55.28, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 859"
"[16:08:20] 55.39, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 859"
"[16:08:20] 55.81, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:08:21] 56.02, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:08:21] 56.14, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:08:21] 56.25, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:08:21] 56.36, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:08:21] 56.48, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:08:21] 56.59, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:08:22] 57.11, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:08:22] 57.22, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:08:22] 57.34, Force(N): 15.601, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:08:22] 57.45, Force(N): 17.622, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:08:22] 57.56, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:08:22] 57.68, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:08:23] 57.89, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:08:23] 58.31, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:08:23] 58.72, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:08:24] 58.94, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:08:24] 59.25, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:08:24] 59.47, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:08:24] 59.68, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:08:24] 59.80, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:08:25] 59.91, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:08:25] 60.02, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
