timestamped_line
"[16:05:48] Ready. Type 's' to start logging, 'e' to stop."
[16:05:48] Sensor Info:
[16:05:48] Sensor ID: 50
[16:05:48] Sensor Name: FORCE PLATE 850
[16:05:48] Units: N
[16:05:48] ▶️ START LOGGING
"[16:05:48] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[16:06:34] 49.85, Force(N): 31.772, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 353"
"[16:06:34] 49.96, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 351"
"[16:06:34] 50.07, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 350"
"[16:06:34] 50.28, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1021, FSR2: 1023, FSR3: 348"
"[16:06:34] 50.60, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 346"
"[16:06:35] 50.91, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 341"
"[16:06:35] 51.02, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 341"
"[16:06:35] 51.34, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 336"
"[16:06:35] 51.65, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 332"
"[16:06:36] 51.77, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 331"
"[16:06:36] 52.49, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 328"
"[16:06:37] 52.70, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 327"
"[16:06:37] 52.81, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 325"
"[16:06:38] 53.83, Force(N): 35.815, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 319"
"[16:06:38] 54.15, Force(N): 33.794, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 320"
"[16:06:38] 54.26, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 319"
"[16:06:38] 54.58, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 317"
"[16:06:38] 54.69, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 317"
"[16:06:39] 55.00, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 316"
"[16:06:39] 55.11, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 315"
"[16:06:39] 55.23, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 315"
"[16:06:39] 55.54, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 314"
"[16:06:40] 55.86, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 313"
"[16:06:40] 55.97, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 313"
"[16:06:40] 56.08, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 312"
"[16:06:40] 56.19, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 312"
"[16:06:40] 56.31, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 312"
"[16:06:40] 56.42, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 312"
"[16:06:40] 56.53, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 312"
"[16:06:41] 56.84, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 312"
"[16:06:41] 57.06, Force(N): 32.783, ΔF(N): -4.043, FSR1: 1022, FSR2: 1023, FSR3: 319"
"[16:06:41] 57.17, Force(N): 30.762, ΔF(N): -2.021, FSR1: 1023, FSR2: 1022, FSR3: 320"
"[16:06:41] 57.28, Force(N): 27.729, ΔF(N): -3.032, FSR1: 1023, FSR2: 1022, FSR3: 326"
"[16:06:41] 57.40, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 330"
"[16:06:41] 57.61, Force(N): 24.697, ΔF(N): -2.021, FSR1: 1022, FSR2: 1022, FSR3: 336"
"[16:06:42] 57.72, Force(N): 22.676, ΔF(N): -2.021, FSR1: 1022, FSR2: 1022, FSR3: 357"
"[16:06:42] 58.04, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 735"
"[16:06:42] 58.25, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 832"
"[16:06:42] 58.37, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 827"
"[16:06:42] 58.48, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 843"
"[16:06:42] 58.59, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 842"
"[16:06:43] 58.81, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 862"
"[16:06:43] 59.63, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1022"
"[16:06:44] 59.74, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:06:44] 59.96, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:06:44] 60.07, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:06:44] 60.18, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
