timestamped_line
"[15:56:05] Ready. Type 's' to start logging, 'e' to stop."
[15:56:05] Sensor Info:
[15:56:05] Sensor ID: 50
[15:56:05] Sensor Name: FORCE PLATE 850
[15:56:05] Units: N
[15:56:05] ▶️ START LOGGING
"[15:56:05] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[15:56:53] 52.65, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 618"
"[15:56:54] 52.76, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 617"
"[15:56:54] 52.87, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 617"
"[15:56:54] 52.98, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 626"
"[15:56:54] 53.10, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 630"
"[15:56:54] 53.21, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 637"
"[15:56:54] 53.32, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 636"
"[15:56:54] 53.43, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 634"
"[15:56:54] 53.54, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 629"
"[15:56:54] 53.66, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 623"
"[15:56:55] 53.77, Force(N): 36.826, ΔF(N): 2.021, FSR1: 1022, FSR2: 1022, FSR3: 622"
"[15:56:55] 54.19, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 615"
"[15:56:55] 54.40, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 616"
"[15:56:55] 54.61, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 616"
"[15:56:56] 54.83, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 610"
"[15:56:56] 55.24, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 623"
"[15:56:56] 55.36, Force(N): 31.772, ΔF(N): -4.043, FSR1: 1023, FSR2: 1023, FSR3: 668"
"[15:56:56] 55.47, Force(N): 27.729, ΔF(N): -4.043, FSR1: 1022, FSR2: 1023, FSR3: 743"
"[15:56:56] 55.58, Force(N): 24.697, ΔF(N): -3.032, FSR1: 1022, FSR2: 1023, FSR3: 802"
"[15:56:56] 55.70, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 791"
"[15:56:57] 55.81, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 786"
"[15:56:57] 56.12, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 802"
"[15:56:57] 56.54, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 789"
"[15:56:58] 56.85, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 799"
"[15:56:58] 57.07, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 804"
"[15:56:58] 57.28, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 798"
"[15:56:58] 57.39, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 793"
"[15:56:59] 57.91, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 780"
"[15:56:59] 58.33, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 793"
"[15:57:00] 58.85, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 790"
"[15:57:00] 58.96, Force(N): 21.665, ΔF(N): 2.021, FSR1: 1022, FSR2: 1022, FSR3: 797"
"[15:57:00] 59.07, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 794"
"[15:57:00] 59.18, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 779"
"[15:57:00] 59.29, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 783"
"[15:57:00] 59.61, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 790"
"[15:57:00] 59.72, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 791"
"[15:57:01] 59.83, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 805"
"[15:57:01] 59.95, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 833"
"[15:57:01] 60.06, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 883"
