timestamped_line
"[16:10:08] Ready. Type 's' to start logging, 'e' to stop."
[16:10:08] Sensor Info:
[16:10:08] Sensor ID: 50
[16:10:08] Sensor Name: FORCE PLATE 850
[16:10:08] Units: N
[16:10:08] ▶️ START LOGGING
"[16:10:08] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[16:10:56] 51.61, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 603"
"[16:10:56] 51.82, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 605"
"[16:10:56] 51.94, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 603"
"[16:10:57] 53.06, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 595"
"[16:10:57] 53.17, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 593"
"[16:10:58] 53.28, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 588"
"[16:10:58] 53.50, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 587"
"[16:10:58] 53.61, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 587"
"[16:10:58] 53.72, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 589"
"[16:10:58] 53.83, Force(N): 35.815, ΔF(N): -3.032, FSR1: 1023, FSR2: 1023, FSR3: 612"
"[16:10:58] 53.95, Force(N): 31.772, ΔF(N): -4.043, FSR1: 1023, FSR2: 1023, FSR3: 691"
"[16:10:58] 54.06, Force(N): 27.729, ΔF(N): -4.043, FSR1: 1022, FSR2: 1022, FSR3: 764"
"[16:10:59] 54.27, Force(N): 25.708, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 845"
"[16:10:59] 54.39, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 856"
"[16:10:59] 54.50, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 855"
"[16:10:59] 54.71, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 898"
"[16:10:59] 54.83, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 921"
"[16:10:59] 55.04, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 975"
"[16:10:59] 55.15, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 939"
"[16:11:00] 55.27, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 932"
"[16:11:00] 55.48, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 942"
"[16:11:00] 55.59, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 967"
"[16:11:00] 55.71, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 971"
"[16:11:00] 55.92, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 952"
"[16:11:01] 56.23, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 959"
"[16:11:01] 56.35, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 957"
"[16:11:01] 56.46, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 951"
"[16:11:01] 56.67, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:11:01] 56.79, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:11:01] 56.90, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:11:01] 57.01, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:11:01] 57.13, Force(N): 17.622, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:11:02] 57.24, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:11:02] 57.35, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:11:02] 57.47, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:11:02] 57.58, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:11:02] 57.69, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:11:02] 57.91, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:11:03] 59.13, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:11:04] 59.25, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1022"
"[16:11:04] 59.46, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:11:04] 59.68, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:11:04] 59.89, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:11:04] 60.01, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:11:05] 60.32, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
