timestamped_line
"[15:58:58] Ready. Type 's' to start logging, 'e' to stop."
[15:58:58] Sensor Info:
[15:58:58] Sensor ID: 50
[15:58:58] Sensor Name: FORCE PLATE 850
[15:58:58] Units: N
[15:58:58] ▶️ START LOGGING
"[15:58:58] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[15:59:42] 48.48, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 309"
"[15:59:43] 48.69, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 309"
"[15:59:43] 49.41, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 308"
"[15:59:43] 49.52, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 308"
"[15:59:44] 49.74, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 306"
"[15:59:44] 50.15, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 304"
"[15:59:44] 50.26, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 304"
"[15:59:44] 50.38, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 303"
"[15:59:44] 50.59, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 304"
"[15:59:45] 50.70, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 304"
"[15:59:45] 50.81, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 304"
"[15:59:45] 51.03, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 303"
"[15:59:45] 51.14, Force(N): 34.805, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 303"
"[15:59:45] 51.25, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 303"
"[15:59:45] 51.57, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 303"
"[15:59:46] 51.68, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 304"
"[15:59:46] 51.79, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 303"
"[15:59:46] 51.90, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 304"
"[15:59:46] 52.02, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 304"
"[15:59:46] 52.23, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 304"
"[15:59:46] 52.34, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 304"
"[15:59:46] 52.45, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 304"
"[15:59:46] 52.57, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 304"
"[15:59:47] 52.68, Force(N): 32.783, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 304"
"[15:59:47] 52.79, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 307"
"[15:59:47] 52.90, Force(N): 28.740, ΔF(N): -3.032, FSR1: 1023, FSR2: 1022, FSR3: 313"
"[15:59:47] 53.02, Force(N): 24.697, ΔF(N): -4.043, FSR1: 1023, FSR2: 1023, FSR3: 317"
"[15:59:47] 53.23, Force(N): 22.676, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 320"
"[15:59:47] 53.45, Force(N): 20.654, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 321"
"[15:59:47] 53.56, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 331"
"[15:59:48] 53.77, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 353"
"[15:59:48] 53.88, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 353"
"[15:59:48] 54.00, Force(N): 17.622, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 357"
"[15:59:48] 54.11, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 362"
"[15:59:48] 54.42, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1020"
"[15:59:48] 54.54, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1019"
"[15:59:49] 54.65, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1019"
"[15:59:49] 54.77, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1020"
"[15:59:49] 54.88, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1019"
"[15:59:49] 54.99, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1020"
"[15:59:49] 55.11, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1020"
"[15:59:49] 55.32, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1019"
"[15:59:49] 55.43, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1019"
"[15:59:49] 55.54, Force(N): 17.622, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 1020"
"[15:59:50] 55.76, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1019"
"[15:59:50] 56.08, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1019"
"[15:59:50] 56.19, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1020"
"[15:59:51] 56.71, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1020"
"[15:59:51] 56.82, Force(N): 17.622, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 1020"
"[15:59:51] 56.94, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1020"
"[15:59:51] 57.15, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1020"
"[15:59:51] 57.26, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1020"
"[15:59:51] 57.38, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1020"
"[15:59:51] 57.59, Force(N): 19.644, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 1020"
"[15:59:52] 57.70, Force(N): 17.622, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 1020"
"[15:59:52] 57.82, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1020"
"[15:59:53] 58.74, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1021"
"[15:59:53] 58.85, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1021"
"[15:59:53] 59.07, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1020"
"[15:59:54] 59.79, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1020"
"[15:59:54] 60.31, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1020"
