timestamped_line
"[16:14:57] Ready. Type 's' to start logging, 'e' to stop."
[16:14:57] Sensor Info:
[16:14:57] Sensor ID: 50
[16:14:57] Sensor Name: FORCE PLATE 850
[16:14:57] Units: N
[16:14:57] ▶️ START LOGGING
"[16:14:57] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[16:15:41] 48.18, Force(N): 14.590, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 1021"
"[16:15:41] 48.29, Force(N): 16.611, ΔF(N): 2.021, FSR1: 1022, FSR2: 1021, FSR3: 1021"
"[16:15:42] 48.51, Force(N): 14.590, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:15:42] 48.62, Force(N): 15.601, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:15:42] 48.94, Force(N): 16.611, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:15:42] 49.05, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 1022"
"[16:15:42] 49.16, Force(N): 15.601, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:15:42] 49.28, Force(N): 16.611, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 1022"
"[16:15:42] 49.39, Force(N): 15.601, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:15:43] 49.50, Force(N): 16.611, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 1023"
"[16:15:43] 49.72, Force(N): 15.601, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 1023"
"[16:15:43] 49.83, Force(N): 16.611, ΔF(N): 1.011, FSR1: 1022, FSR2: 1021, FSR3: 1022"
"[16:15:43] 50.04, Force(N): 15.601, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:15:43] 50.16, Force(N): 16.611, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:15:43] 50.37, Force(N): 15.601, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:15:44] 50.59, Force(N): 16.611, ΔF(N): 1.011, FSR1: 1021, FSR2: 1023, FSR3: 1022"
"[16:15:44] 51.00, Force(N): 15.601, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:15:44] 51.12, Force(N): 16.611, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1021"
"[16:15:44] 51.23, Force(N): 15.601, ΔF(N): -1.011, FSR1: 1021, FSR2: 1023, FSR3: 1023"
"[16:15:44] 51.35, Force(N): 16.611, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:15:44] 51.46, Force(N): 15.601, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1021"
"[16:15:45] 52.18, Force(N): 16.611, ΔF(N): 1.011, FSR1: 1022, FSR2: 1021, FSR3: 1021"
"[16:15:45] 52.29, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:15:45] 52.40, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1022, FSR2: 1021, FSR3: 1022"
"[16:15:46] 52.52, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1021, FSR3: 1022"
"[16:15:46] 52.83, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1021"
"[16:15:46] 53.05, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1021, FSR3: 1022"
"[16:15:46] 53.16, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 920"
"[16:15:46] 53.27, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1021, FSR2: 1021, FSR3: 910"
"[16:15:47] 53.49, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 897"
"[16:15:47] 53.70, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 894"
"[16:15:47] 54.01, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1022, FSR2: 1021, FSR3: 824"
"[16:15:47] 54.13, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 828"
"[16:15:47] 54.24, Force(N): 23.687, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 823"
"[16:15:47] 54.45, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 804"
"[16:15:48] 54.56, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 803"
"[16:15:48] 54.78, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 786"
"[16:15:48] 54.89, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 783"
"[16:15:48] 55.00, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 774"
"[16:15:48] 55.22, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 773"
"[16:15:48] 55.33, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 767"
"[16:15:48] 55.44, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 763"
"[16:15:49] 55.55, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 761"
"[16:15:49] 55.67, Force(N): 26.719, ΔF(N): 2.021, FSR1: 1022, FSR2: 1022, FSR3: 756"
"[16:15:49] 56.18, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1022, FSR2: 1021, FSR3: 728"
"[16:15:49] 56.40, Force(N): 29.751, ΔF(N): 2.021, FSR1: 1022, FSR2: 1022, FSR3: 721"
"[16:15:50] 56.61, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1021, FSR2: 1021, FSR3: 716"
"[16:15:50] 56.92, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 734"
"[16:15:50] 57.04, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 737"
"[16:15:50] 57.15, Force(N): 25.708, ΔF(N): -3.032, FSR1: 1021, FSR2: 1022, FSR3: 758"
"[16:15:50] 57.26, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 791"
"[16:15:50] 57.37, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1022, FSR2: 1021, FSR3: 803"
"[16:15:51] 57.79, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 803"
"[16:15:51] 57.90, Force(N): 24.697, ΔF(N): 2.021, FSR1: 1022, FSR2: 1021, FSR3: 795"
"[16:15:51] 58.02, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1021, FSR2: 1023, FSR3: 787"
"[16:15:51] 58.23, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 778"
"[16:15:51] 58.34, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1022, FSR2: 1021, FSR3: 758"
"[16:15:51] 58.45, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 751"
"[16:15:52] 58.56, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 740"
"[16:15:52] 58.68, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 720"
"[16:15:52] 58.89, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1022, FSR2: 1021, FSR3: 692"
"[16:15:52] 59.00, Force(N): 31.772, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 674"
"[16:15:52] 59.11, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 667"
"[16:15:52] 59.33, Force(N): 26.719, ΔF(N): -4.043, FSR1: 1022, FSR2: 1022, FSR3: 742"
"[16:15:52] 59.44, Force(N): 24.697, ΔF(N): -2.021, FSR1: 1022, FSR2: 1022, FSR3: 787"
"[16:15:53] 59.55, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 831"
"[16:15:53] 59.67, Force(N): 20.654, ΔF(N): -3.032, FSR1: 1021, FSR2: 1023, FSR3: 923"
"[16:15:53] 59.78, Force(N): 18.633, ΔF(N): -2.021, FSR1: 1022, FSR2: 1022, FSR3: 951"
"[16:15:53] 59.89, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 948"
"[16:15:53] 60.01, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 1023"
"[16:15:53] 60.22, Force(N): 15.601, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 1022"
"[16:15:53] 60.33, Force(N): 16.611, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
