timestamped_line
"[16:06:19] Ready. Type 's' to start logging, 'e' to stop."
[16:06:20] Sensor Info:
[16:06:20] Sensor ID: 50
[16:06:20] Sensor Name: FORCE PLATE 850
[16:06:20] Units: N
[16:06:20] ▶️ START LOGGING
"[16:06:20] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[16:07:02] 46.59, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1021, FSR3: 1023"
"[16:07:02] 46.70, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1020, FSR3: 1023"
"[16:07:02] 46.92, Force(N): 22.676, ΔF(N): 2.021, FSR1: 1023, FSR2: 764, FSR3: 1022"
"[16:07:03] 47.03, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 407, FSR3: 1022"
"[16:07:03] 47.14, Force(N): 25.708, ΔF(N): 2.021, FSR1: 1022, FSR2: 368, FSR3: 1023"
"[16:07:03] 47.25, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1022, FSR2: 349, FSR3: 1022"
"[16:07:03] 47.36, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1022, FSR2: 337, FSR3: 1023"
"[16:07:03] 47.48, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 331, FSR3: 1023"
"[16:07:03] 47.59, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 328, FSR3: 1022"
"[16:07:03] 47.70, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1022, FSR2: 327, FSR3: 1023"
"[16:07:03] 47.81, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1022, FSR2: 322, FSR3: 1022"
"[16:07:03] 47.92, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1022, FSR2: 312, FSR3: 1022"
"[16:07:04] 48.04, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 301, FSR3: 1022"
"[16:07:04] 48.35, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1022, FSR2: 271, FSR3: 1023"
"[16:07:04] 48.46, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 268, FSR3: 1022"
"[16:07:04] 48.57, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 260, FSR3: 1023"
"[16:07:04] 48.69, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 255, FSR3: 1022"
"[16:07:04] 48.90, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1022, FSR2: 252, FSR3: 1022"
"[16:07:05] 49.11, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1022, FSR2: 252, FSR3: 1023"
"[16:07:05] 49.33, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1022, FSR2: 249, FSR3: 1023"
"[16:07:05] 49.44, Force(N): 40.869, ΔF(N): 2.021, FSR1: 1022, FSR2: 246, FSR3: 1023"
"[16:07:05] 49.65, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1022, FSR2: 241, FSR3: 1023"
"[16:07:06] 49.97, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1022, FSR2: 239, FSR3: 1022"
"[16:07:06] 50.08, Force(N): 41.880, ΔF(N): -1.011, FSR1: 1022, FSR2: 239, FSR3: 1022"
"[16:07:06] 50.19, Force(N): 39.858, ΔF(N): -2.021, FSR1: 1022, FSR2: 250, FSR3: 1022"
"[16:07:06] 50.30, Force(N): 37.837, ΔF(N): -2.021, FSR1: 1022, FSR2: 264, FSR3: 1022"
"[16:07:06] 50.42, Force(N): 33.794, ΔF(N): -4.043, FSR1: 1022, FSR2: 284, FSR3: 1023"
"[16:07:06] 50.53, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 299, FSR3: 1022"
"[16:07:06] 50.64, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1022, FSR2: 310, FSR3: 1022"
"[16:07:06] 50.75, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1022, FSR2: 320, FSR3: 1023"
"[16:07:06] 50.87, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1022, FSR2: 340, FSR3: 1023"
"[16:07:07] 50.98, Force(N): 27.729, ΔF(N): -2.021, FSR1: 1022, FSR2: 345, FSR3: 1023"
"[16:07:07] 51.19, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1022, FSR2: 358, FSR3: 1022"
"[16:07:07] 51.41, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1022, FSR2: 386, FSR3: 1022"
"[16:07:07] 51.52, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1022, FSR2: 411, FSR3: 1023"
"[16:07:07] 51.63, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1022, FSR2: 418, FSR3: 1023"
"[16:07:07] 51.75, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 415, FSR3: 1023"
"[16:07:07] 51.86, Force(N): 26.719, ΔF(N): 2.021, FSR1: 1022, FSR2: 377, FSR3: 1022"
"[16:07:08] 51.97, Force(N): 29.751, ΔF(N): 3.032, FSR1: 1022, FSR2: 354, FSR3: 1022"
"[16:07:08] 52.08, Force(N): 32.783, ΔF(N): 3.032, FSR1: 1022, FSR2: 276, FSR3: 1022"
"[16:07:08] 52.19, Force(N): 34.805, ΔF(N): 2.021, FSR1: 1022, FSR2: 254, FSR3: 1023"
"[16:07:08] 52.31, Force(N): 37.837, ΔF(N): 3.032, FSR1: 1022, FSR2: 250, FSR3: 1023"
"[16:07:08] 52.42, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1022, FSR2: 245, FSR3: 1023"
"[16:07:08] 52.53, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 244, FSR3: 1023"
"[16:07:08] 52.64, Force(N): 41.880, ΔF(N): 2.021, FSR1: 1023, FSR2: 239, FSR3: 1022"
"[16:07:08] 52.85, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1022, FSR2: 236, FSR3: 1022"
"[16:07:09] 53.07, Force(N): 43.901, ΔF(N): 1.011, FSR1: 1022, FSR2: 236, FSR3: 1023"
"[16:07:09] 53.28, Force(N): 42.891, ΔF(N): -1.011, FSR1: 1022, FSR2: 237, FSR3: 1023"
"[16:07:09] 53.60, Force(N): 41.880, ΔF(N): -1.011, FSR1: 1022, FSR2: 239, FSR3: 1022"
"[16:07:09] 53.71, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1022, FSR2: 238, FSR3: 1022"
"[16:07:09] 53.82, Force(N): 40.869, ΔF(N): -2.021, FSR1: 1022, FSR2: 247, FSR3: 1022"
"[16:07:09] 53.93, Force(N): 33.794, ΔF(N): -7.075, FSR1: 1022, FSR2: 289, FSR3: 1022"
"[16:07:10] 54.05, Force(N): 29.751, ΔF(N): -4.043, FSR1: 1022, FSR2: 315, FSR3: 1022"
"[16:07:10] 54.16, Force(N): 26.719, ΔF(N): -3.032, FSR1: 1022, FSR2: 369, FSR3: 1022"
"[16:07:10] 54.27, Force(N): 24.697, ΔF(N): -2.021, FSR1: 1023, FSR2: 414, FSR3: 1022"
"[16:07:10] 54.38, Force(N): 22.676, ΔF(N): -2.021, FSR1: 1022, FSR2: 448, FSR3: 1023"
"[16:07:10] 54.50, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 515, FSR3: 1022"
"[16:07:10] 54.61, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 534, FSR3: 1022"
"[16:07:10] 54.93, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 552, FSR3: 1023"
"[16:07:11] 55.04, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 554, FSR3: 1022"
"[16:07:11] 55.15, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 892, FSR3: 1022"
"[16:07:11] 55.26, Force(N): 19.644, ΔF(N): -2.021, FSR1: 1022, FSR2: 1020, FSR3: 1022"
"[16:07:11] 55.38, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 616, FSR3: 1023"
"[16:07:11] 55.49, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 580, FSR3: 1023"
"[16:07:11] 55.60, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 885, FSR3: 1022"
"[16:07:11] 55.71, Force(N): 20.654, ΔF(N): 2.021, FSR1: 1022, FSR2: 1021, FSR3: 1023"
"[16:07:12] 56.23, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1020, FSR3: 1022"
"[16:07:12] 56.35, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1020, FSR3: 1023"
"[16:07:12] 56.46, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1020, FSR3: 1022"
"[16:07:12] 56.57, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1020, FSR3: 1023"
"[16:07:12] 56.69, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1021, FSR3: 1023"
"[16:07:12] 56.80, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 880, FSR3: 1023"
"[16:07:13] 57.11, Force(N): 22.676, ΔF(N): 2.021, FSR1: 1022, FSR2: 395, FSR3: 1022"
"[16:07:13] 57.23, Force(N): 24.697, ΔF(N): 2.021, FSR1: 1022, FSR2: 342, FSR3: 1022"
"[16:07:13] 57.34, Force(N): 27.729, ΔF(N): 3.032, FSR1: 1022, FSR2: 345, FSR3: 1022"
"[16:07:13] 57.45, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 286, FSR3: 1022"
"[16:07:13] 57.56, Force(N): 32.783, ΔF(N): 4.043, FSR1: 1022, FSR2: 267, FSR3: 1022"
"[16:07:13] 57.77, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 260, FSR3: 1023"
"[16:07:13] 57.89, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 258, FSR3: 1023"
"[16:07:14] 58.10, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 260, FSR3: 1023"
"[16:07:14] 58.41, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 257, FSR3: 1022"
"[16:07:14] 58.73, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 256, FSR3: 1023"
"[16:07:14] 58.84, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1022, FSR2: 256, FSR3: 1022"
"[16:07:15] 59.16, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 258, FSR3: 1022"
"[16:07:15] 59.37, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 255, FSR3: 1022"
"[16:07:15] 59.48, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 254, FSR3: 1022"
"[16:07:15] 59.59, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1022, FSR2: 253, FSR3: 1022"
"[16:07:15] 59.71, Force(N): 38.848, ΔF(N): 2.021, FSR1: 1022, FSR2: 250, FSR3: 1022"
"[16:07:16] 60.02, Force(N): 40.869, ΔF(N): 2.021, FSR1: 1023, FSR2: 247, FSR3: 1022"
"[16:07:16] 60.23, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 245, FSR3: 1022"
"[16:07:16] 60.35, Force(N): 41.880, ΔF(N): 2.021, FSR1: 1023, FSR2: 244, FSR3: 1023"
"[16:07:16] 60.56, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1022, FSR2: 238, FSR3: 1022"
"[16:07:16] 60.67, Force(N): 43.901, ΔF(N): 1.011, FSR1: 1023, FSR2: 238, FSR3: 1022"
"[16:07:16] 60.78, Force(N): 42.891, ΔF(N): -1.011, FSR1: 1022, FSR2: 236, FSR3: 1023"
"[16:07:17] 61.00, Force(N): 43.901, ΔF(N): 1.011, FSR1: 1023, FSR2: 235, FSR3: 1023"
"[16:07:17] 61.11, Force(N): 42.891, ΔF(N): -1.011, FSR1: 1022, FSR2: 236, FSR3: 1022"
"[16:07:17] 61.22, Force(N): 43.901, ΔF(N): 1.011, FSR1: 1022, FSR2: 234, FSR3: 1022"
