timestamped_line
"[15:53:38] Ready. Type 's' to start logging, 'e' to stop."
[15:53:38] Sensor Info:
[15:53:38] Sensor ID: 50
[15:53:38] Sensor Name: FORCE PLATE 850
[15:53:38] Units: N
[15:53:38] ▶️ START LOGGING
"[15:53:38] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[15:54:22] 48.69, Force(N): 30.762, ΔF(N): -4.043, FSR1: 1023, FSR2: 1023, FSR3: 515"
"[15:54:23] 48.90, Force(N): 28.740, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 527"
"[15:54:23] 49.01, Force(N): 25.708, ΔF(N): -3.032, FSR1: 1023, FSR2: 1023, FSR3: 530"
"[15:54:23] 49.13, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 530"
"[15:54:23] 49.24, Force(N): 22.676, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 538"
"[15:54:23] 49.45, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 559"
"[15:54:23] 49.67, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 612"
"[15:54:24] 50.59, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 599"
"[15:54:24] 50.70, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 699"
"[15:54:25] 50.81, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 790"
"[15:54:25] 51.03, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 959"
"[15:54:25] 51.14, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 985"
"[15:54:25] 51.35, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 984"
"[15:54:25] 51.57, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 954"
"[15:54:26] 52.19, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 559"
"[15:54:26] 52.30, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 465"
"[15:54:26] 52.41, Force(N): 19.644, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 459"
"[15:54:26] 52.52, Force(N): 21.665, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 453"
"[15:54:26] 52.63, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 454"
"[15:54:27] 52.75, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 454"
"[15:54:27] 53.06, Force(N): 21.665, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 431"
"[15:54:27] 53.28, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 419"
"[15:54:27] 53.49, Force(N): 26.719, ΔF(N): 4.043, FSR1: 1023, FSR2: 1022, FSR3: 409"
"[15:54:27] 53.60, Force(N): 28.740, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 404"
"[15:54:27] 53.71, Force(N): 30.762, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 400"
"[15:54:28] 53.93, Force(N): 32.783, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 394"
"[15:54:28] 54.14, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 390"
"[15:54:28] 54.25, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 390"
"[15:54:28] 54.36, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 388"
"[15:54:28] 54.58, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 385"
"[15:54:28] 54.69, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 384"
"[15:54:29] 54.80, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 382"
"[15:54:29] 55.01, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 380"
"[15:54:29] 55.23, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 378"
"[15:54:29] 55.34, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 377"
"[15:54:29] 55.45, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 376"
"[15:54:29] 55.56, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 375"
"[15:54:29] 55.68, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 374"
"[15:54:30] 55.99, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 373"
"[15:54:30] 56.20, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 372"
"[15:54:30] 56.31, Force(N): 43.901, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 372"
"[15:54:30] 56.43, Force(N): 42.891, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 371"
"[15:54:31] 56.74, Force(N): 43.901, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 371"
"[15:54:31] 57.06, Force(N): 44.912, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 368"
"[15:54:31] 57.27, Force(N): 43.901, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 367"
"[15:54:31] 57.38, Force(N): 44.912, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 366"
"[15:54:32] 57.80, Force(N): 45.923, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 364"
"[15:54:32] 57.91, Force(N): 47.944, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 363"
"[15:54:32] 58.02, Force(N): 45.923, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 363"
"[15:54:32] 58.13, Force(N): 39.858, ΔF(N): -6.064, FSR1: 1023, FSR2: 1023, FSR3: 366"
"[15:54:32] 58.25, Force(N): 30.762, ΔF(N): -9.097, FSR1: 1023, FSR2: 1023, FSR3: 372"
"[15:54:32] 58.36, Force(N): 25.708, ΔF(N): -5.054, FSR1: 1023, FSR2: 1023, FSR3: 376"
"[15:54:32] 58.47, Force(N): 21.665, ΔF(N): -4.043, FSR1: 1023, FSR2: 1023, FSR3: 379"
"[15:54:32] 58.59, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1021, FSR2: 1023, FSR3: 398"
"[15:54:32] 58.70, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 559"
"[15:54:33] 59.42, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:54:33] 59.63, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:54:34] 59.95, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[15:54:34] 60.16, Force(N): 20.654, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:54:34] 60.28, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:54:34] 60.39, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[15:54:34] 60.50, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[15:54:35] 61.02, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
