timestamped_line
"[15:55:22] Ready. Type 's' to start logging, 'e' to stop."
[15:55:22] Sensor Info:
[15:55:22] Sensor ID: 50
[15:55:22] Sensor Name: FORCE PLATE 850
[15:55:22] Units: N
[15:55:22] ▶️ START LOGGING
"[15:55:22] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[15:56:03] 45.47, Force(N): 21.665, ΔF(N): 1.011, FSR1: 829, FSR2: 1023, FSR3: 1023"
"[15:56:04] 45.69, Force(N): 22.676, ΔF(N): 1.011, FSR1: 832, FSR2: 1023, FSR3: 1023"
"[15:56:04] 46.00, Force(N): 23.687, ΔF(N): 1.011, FSR1: 775, FSR2: 1023, FSR3: 1023"
"[15:56:04] 46.11, Force(N): 25.708, ΔF(N): 2.021, FSR1: 751, FSR2: 1023, FSR3: 1023"
"[15:56:04] 46.33, Force(N): 26.719, ΔF(N): 1.011, FSR1: 733, FSR2: 1023, FSR3: 1023"
"[15:56:04] 46.44, Force(N): 27.729, ΔF(N): 1.011, FSR1: 717, FSR2: 1023, FSR3: 1023"
"[15:56:05] 46.55, Force(N): 28.740, ΔF(N): 1.011, FSR1: 676, FSR2: 1023, FSR3: 1023"
"[15:56:05] 46.66, Force(N): 30.762, ΔF(N): 2.021, FSR1: 670, FSR2: 1023, FSR3: 1023"
"[15:56:05] 46.78, Force(N): 31.772, ΔF(N): 1.011, FSR1: 639, FSR2: 1023, FSR3: 1023"
"[15:56:05] 46.89, Force(N): 32.783, ΔF(N): 1.011, FSR1: 612, FSR2: 1023, FSR3: 1023"
"[15:56:05] 47.00, Force(N): 33.794, ΔF(N): 1.011, FSR1: 604, FSR2: 1023, FSR3: 1023"
"[15:56:05] 47.11, Force(N): 34.805, ΔF(N): 1.011, FSR1: 618, FSR2: 1023, FSR3: 1023"
"[15:56:05] 47.43, Force(N): 35.815, ΔF(N): 1.011, FSR1: 621, FSR2: 1023, FSR3: 1023"
"[15:56:05] 47.54, Force(N): 36.826, ΔF(N): 1.011, FSR1: 616, FSR2: 1023, FSR3: 1023"
"[15:56:06] 47.75, Force(N): 38.848, ΔF(N): 2.021, FSR1: 588, FSR2: 1022, FSR3: 1023"
"[15:56:06] 48.27, Force(N): 39.858, ΔF(N): 1.011, FSR1: 560, FSR2: 1023, FSR3: 1022"
"[15:56:06] 48.38, Force(N): 38.848, ΔF(N): -1.011, FSR1: 553, FSR2: 1023, FSR3: 1023"
"[15:56:06] 48.49, Force(N): 39.858, ΔF(N): 1.011, FSR1: 540, FSR2: 1023, FSR3: 1023"
"[15:56:07] 48.60, Force(N): 40.869, ΔF(N): 1.011, FSR1: 536, FSR2: 1022, FSR3: 1023"
"[15:56:07] 48.71, Force(N): 39.858, ΔF(N): -1.011, FSR1: 525, FSR2: 1023, FSR3: 1023"
"[15:56:07] 48.93, Force(N): 40.869, ΔF(N): 1.011, FSR1: 513, FSR2: 1023, FSR3: 1023"
"[15:56:07] 49.04, Force(N): 41.880, ΔF(N): 1.011, FSR1: 503, FSR2: 1023, FSR3: 1023"
"[15:56:07] 49.25, Force(N): 40.869, ΔF(N): -1.011, FSR1: 497, FSR2: 1023, FSR3: 1022"
"[15:56:07] 49.47, Force(N): 41.880, ΔF(N): 1.011, FSR1: 489, FSR2: 1023, FSR3: 1023"
"[15:56:08] 49.68, Force(N): 42.891, ΔF(N): 1.011, FSR1: 480, FSR2: 1023, FSR3: 1023"
"[15:56:08] 49.89, Force(N): 43.901, ΔF(N): 1.011, FSR1: 454, FSR2: 1023, FSR3: 1023"
"[15:56:08] 50.11, Force(N): 42.891, ΔF(N): -1.011, FSR1: 448, FSR2: 1023, FSR3: 1023"
"[15:56:08] 50.42, Force(N): 43.901, ΔF(N): 1.011, FSR1: 447, FSR2: 1023, FSR3: 1023"
"[15:56:08] 50.53, Force(N): 42.891, ΔF(N): -1.011, FSR1: 442, FSR2: 1023, FSR3: 1023"
"[15:56:09] 50.65, Force(N): 43.901, ΔF(N): 1.011, FSR1: 434, FSR2: 1022, FSR3: 1022"
"[15:56:09] 50.96, Force(N): 41.880, ΔF(N): -2.021, FSR1: 442, FSR2: 1023, FSR3: 1023"
"[15:56:09] 51.08, Force(N): 43.901, ΔF(N): 2.021, FSR1: 434, FSR2: 1023, FSR3: 1022"
"[15:56:09] 51.19, Force(N): 42.891, ΔF(N): -1.011, FSR1: 430, FSR2: 1023, FSR3: 1023"
"[15:56:09] 51.30, Force(N): 43.901, ΔF(N): 1.011, FSR1: 421, FSR2: 1023, FSR3: 1023"
"[15:56:09] 51.51, Force(N): 39.858, ΔF(N): -4.043, FSR1: 540, FSR2: 1023, FSR3: 1023"
"[15:56:10] 51.62, Force(N): 33.794, ΔF(N): -6.064, FSR1: 668, FSR2: 1023, FSR3: 1023"
"[15:56:10] 51.74, Force(N): 30.762, ΔF(N): -3.032, FSR1: 679, FSR2: 1022, FSR3: 1023"
"[15:56:10] 51.85, Force(N): 26.719, ΔF(N): -4.043, FSR1: 792, FSR2: 1022, FSR3: 1023"
"[15:56:10] 51.96, Force(N): 22.676, ΔF(N): -4.043, FSR1: 847, FSR2: 1023, FSR3: 1023"
"[15:56:10] 52.18, Force(N): 20.654, ΔF(N): -2.021, FSR1: 873, FSR2: 1023, FSR3: 1023"
"[15:56:10] 52.39, Force(N): 19.644, ΔF(N): -1.011, FSR1: 997, FSR2: 1022, FSR3: 1023"
"[15:56:10] 52.51, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[15:56:11] 52.62, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:56:11] 52.93, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:56:11] 53.05, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:56:11] 53.16, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[15:56:12] 53.68, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[15:56:12] 53.79, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:56:12] 53.91, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:56:12] 54.02, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:56:12] 54.13, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:56:12] 54.25, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:56:13] 54.66, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[15:56:13] 54.78, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:56:13] 55.09, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:56:13] 55.51, Force(N): 20.654, ΔF(N): 1.011, FSR1: 786, FSR2: 1023, FSR3: 1023"
"[15:56:14] 55.62, Force(N): 22.676, ΔF(N): 2.021, FSR1: 744, FSR2: 1023, FSR3: 1023"
"[15:56:14] 55.83, Force(N): 24.697, ΔF(N): 2.021, FSR1: 722, FSR2: 1023, FSR3: 1023"
"[15:56:14] 55.95, Force(N): 25.708, ΔF(N): 1.011, FSR1: 677, FSR2: 1023, FSR3: 1023"
"[15:56:14] 56.06, Force(N): 26.719, ΔF(N): 1.011, FSR1: 644, FSR2: 1023, FSR3: 1023"
"[15:56:14] 56.17, Force(N): 28.740, ΔF(N): 2.021, FSR1: 628, FSR2: 1023, FSR3: 1023"
"[15:56:14] 56.28, Force(N): 29.751, ΔF(N): 1.011, FSR1: 615, FSR2: 1023, FSR3: 1023"
"[15:56:14] 56.39, Force(N): 30.762, ΔF(N): 1.011, FSR1: 600, FSR2: 1023, FSR3: 1023"
"[15:56:15] 56.61, Force(N): 32.783, ΔF(N): 2.021, FSR1: 540, FSR2: 1023, FSR3: 1023"
"[15:56:15] 56.72, Force(N): 33.794, ΔF(N): 1.011, FSR1: 527, FSR2: 1023, FSR3: 1023"
"[15:56:15] 56.83, Force(N): 34.805, ΔF(N): 1.011, FSR1: 515, FSR2: 1023, FSR3: 1023"
"[15:56:15] 57.04, Force(N): 36.826, ΔF(N): 2.021, FSR1: 511, FSR2: 1023, FSR3: 1023"
"[15:56:15] 57.15, Force(N): 37.837, ΔF(N): 1.011, FSR1: 498, FSR2: 1022, FSR3: 1023"
"[15:56:15] 57.27, Force(N): 38.848, ΔF(N): 1.011, FSR1: 479, FSR2: 1023, FSR3: 1023"
"[15:56:15] 57.38, Force(N): 39.858, ΔF(N): 1.011, FSR1: 472, FSR2: 1023, FSR3: 1022"
"[15:56:16] 57.59, Force(N): 41.880, ΔF(N): 2.021, FSR1: 455, FSR2: 1023, FSR3: 1023"
"[15:56:16] 57.70, Force(N): 42.891, ΔF(N): 1.011, FSR1: 443, FSR2: 1023, FSR3: 1023"
"[15:56:16] 57.82, Force(N): 41.880, ΔF(N): -1.011, FSR1: 442, FSR2: 1021, FSR3: 1023"
"[15:56:16] 57.93, Force(N): 43.901, ΔF(N): 2.021, FSR1: 434, FSR2: 1023, FSR3: 1023"
"[15:56:16] 58.04, Force(N): 37.837, ΔF(N): -6.064, FSR1: 551, FSR2: 1023, FSR3: 1023"
"[15:56:16] 58.15, Force(N): 25.708, ΔF(N): -12.129, FSR1: 762, FSR2: 1023, FSR3: 1023"
"[15:56:16] 58.27, Force(N): 22.676, ΔF(N): -3.032, FSR1: 794, FSR2: 1023, FSR3: 1023"
"[15:56:16] 58.38, Force(N): 20.654, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:56:16] 58.49, Force(N): 17.622, ΔF(N): -3.032, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[15:56:17] 58.61, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[15:56:17] 58.92, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:56:17] 59.04, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:56:17] 59.25, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:56:17] 59.47, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:56:18] 60.19, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:56:18] 60.30, Force(N): 17.622, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:56:18] 60.41, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:56:19] 60.83, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:56:19] 61.04, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
